zip,latitude,longitude,county,state,year,total_pop,male_pop,pct_male,female_pop,pct_female,total_employable_pop,full_time_employed_pop,pct_full_time_employed_pop,total_households,household_median_income,insurable_pop,insured_pop,pct_insured,uninsured_pop,adi_state_rank,adi_natl_rank,ca_doi_underserved_flag,tapestry_seg_nr,tapestry_seg_code,tapestry_seg_name,lifemode_code,lifemode_group,as_only,ed_only,inpatient,inpatient_from_ed,opioid_rx_count,pop_w_opioid_rx,tot_opioid_rx_fills,alz,can,cld,dia,htd,hyp,inj,liv,nep,oth,pnf,stk,sui,total_deaths,total_deaths_per_1000,alzheimers_deaths_per_1000,cancer_deaths_per_1000,clrd_deaths_per_1000,diabetes_deaths_per_1000,heart_disease_deaths_per_1000,hypertension_deaths_per_1000,accidental_deaths_per_1000,chronic_liver_disease_deaths_per_1000,nephrotic_diseases_deaths_per_1000,other_deaths_per_1000,pneumonia_and_influenza_deaths_per_1000,stroke_deaths_per_1000,suicide_deaths_per_1000,c2,c3,c4,c2_c4,as_per_1000,ed_per_1000,ip_per_1000,ip_via_ed_per_1000,c2_per_1000,c3_per_1000,c4_per_1000,c2_c4_per_1000,opioid_rx_per_1000,pop_w_opioid_rx_per_1000
95127,37.371091,-121.800752,Santa Clara,CA,2016,66282,34430,51.9,31852,48.1,44588,21345,63.6,16734,78362,66009,57226,86.7,8783,4.395273899,16.35123523,N,28,7B,Urban Villages,7,Ethnic Enclaves,4418,22911,2738,3193,13811,6340,13321,5,79,14,21,65,32,12,12,4,67,3,26,3,343,5.174858936,0.075435261,1.191877131,0.211218732,0.316828098,0.980658399,0.482785673,0.181044628,0.181044628,0.060348209,1.010832504,0.045261157,0.39226336,0.045261157,2369,385,2351,5105,66.65459702,345.6594551,41.30834917,48.17295797,35.74122688,5.808515132,35.46965994,77.01940195,208.3672792,95.65191153
95128,37.315977,-121.936319,Santa Clara,CA,2016,36807,18991,51.6,17816,48.4,25418,13615,67.4,13815,76894,36068,32258,89.4,3810,2.979489025,9.520690896,N,60,13A,International Marketplace,13,Next Wave,2407,10614,1475,1937,15684,4192,15542,4,57,10,7,55,13,10,4,4,74,6,14,2,260,7.06387372,0.10867498,1.548618469,0.271687451,0.190181216,1.494280979,0.353193686,0.271687451,0.10867498,0.10867498,2.010487136,0.16301247,0.380362431,0.05433749,57289,10708,41385,109382,65.3951694,288.3690602,40.07389899,52.62585921,1556.470237,290.9229223,1124.378515,2971.771674,426.1145978,113.8913794
95129,37.305742,-122.000927,Santa Clara,CA,2016,40325,20014,49.6,20311,50.4,26536,13989,72,14119,119032,40063,37779,94.3,2284,2.96091421,15.3292481,N,8,2C,Pacific Heights,2,Upscale Avenues,2100,5748,1107,1022,5639,2824,5316,3,42,11,12,23,11,5,0,4,62,3,14,4,194,4.810911345,0.074395536,1.041537508,0.272783633,0.297582145,0.570365778,0.272783633,0.12399256,0,0.099194048,1.53750775,0.074395536,0.347179169,0.099194048,4497,710,5503,10710,52.07687539,142.5418475,27.45195288,25.34407936,111.5189089,17.60694358,136.466212,265.5920645,139.8388097,70.03099814
95130,37.277121,-121.986133,Santa Clara,CA,2016,14206,7193,50.6,7013,49.4,9119,4837,68.7,4954,98179,14206,13332,93.8,874,1.994019139,4.397129187,N,33,8A,City Lights,8,Middle Ground,801,2873,474,413,2739,1222,2643,0,21,5,1,7,1,3,1,0,14,1,2,0,56,3.94199634,0,1.478248627,0.351963959,0.070392792,0.492749542,0.070392792,0.211178375,0.070392792,0,0.985499085,0.070392792,0.140785584,0,19,7,4,26,56.38462621,202.2384908,33.3661833,29.072223,1.337463044,0.492749542,0.281571167,1.830212586,192.8058567,86.01999155
95131,37.387111,-121.897417,Santa Clara,CA,2016,30027,15869,52.8,14158,47.2,21737,12154,73.6,9273,108246,30027,28082,93.5,1945,3.344031532,11.3125,N,8,2C,Pacific Heights,2,Upscale Avenues,1506,5081,1393,1011,3385,1939,3253,2,20,4,4,28,6,5,0,0,30,0,10,3,112,3.729976355,0.066606721,0.666067206,0.133213441,0.133213441,0.932494089,0.199820162,0.166516802,0,0,0.999100809,0,0.333033603,0.099910081,1031,416,662,2109,50.15486063,169.2143737,46.39158091,33.66969727,34.33576448,13.85419789,22.04682452,70.23678689,112.7318746,64.57521564
95132,37.424565,-121.748597,Santa Clara,CA,2016,40414,20283,50.2,20131,49.8,27027,12884,63.3,11906,99163,40414,37774,93.5,2640,2.822608696,8.054492754,N,8,2C,Pacific Heights,2,Upscale Avenues,2211,7380,1422,1636,6347,3211,6095,1,62,9,9,47,13,11,2,2,40,3,12,4,215,5.319938635,0.024743901,1.534121839,0.222695106,0.222695106,1.16296333,0.321670708,0.272182907,0.049487801,0.049487801,0.989756025,0.074231702,0.296926808,0.098975603,2112,1377,837,4326,54.70876429,182.6099866,35.18582669,40.48102143,52.25911813,34.07235117,20.71064483,107.0421141,157.0495373,79.45266492
95133,37.371606,-121.860844,Santa Clara,CA,2016,27431,13735,50.1,13696,49.9,18275,8271,62.6,8119,73141,27407,25115,91.6,2292,4.759973404,19.87898936,N,8,2C,Pacific Heights,2,Upscale Avenues,1639,6911,1103,1090,4096,2143,3938,2,35,3,8,17,12,5,1,3,32,2,8,0,128,4.666253509,0.072910211,1.275928694,0.109365317,0.291640844,0.619736794,0.437461266,0.182275528,0.036455106,0.109365317,1.166563377,0.072910211,0.291640844,0,584,416,720,1720,59.74991798,251.9412344,40.20998141,39.73606504,21.28978163,15.1653239,26.24767599,62.70278152,149.3201123,78.12329117
95134,37.426377,-121.950977,Santa Clara,CA,2016,21010,11232,53.5,9778,46.5,16779,10042,78,8901,126515,21010,19987,95.1,1023,4.76881068,24.78216019,N,10,3A,Laptops and Lattes,3,Uptown Individuals,1064,4263,1459,531,3434,1910,3378,1,12,1,1,8,0,1,2,0,9,2,3,2,42,1.999048072,0.047596383,0.571156592,0.047596383,0.047596383,0.380771061,0,0.047596383,0.095192765,0,0.428367444,0.095192765,0.142789148,0.095192765,183,176,277,636,50.64255117,202.9033793,69.44312232,25.2736792,8.71013803,8.376963351,13.184198,30.27129938,163.4459781,90.90909091
95135,37.284529,-121.658321,Santa Clara,CA,2016,21957,10443,47.6,11514,52.4,12606,6212,67.5,7387,129923,21952,21172,96.4,780,1.721413721,4.310810811,N,2,1B,Professional Pride,1,Affluent Estates,1428,3283,562,917,3937,1919,3698,2,49,11,4,38,12,2,1,3,44,3,10,3,182,8.28892836,0.091087125,2.231634558,0.500979187,0.18217425,1.730655372,0.546522749,0.091087125,0.045543562,0.136630687,2.003916746,0.136630687,0.455435624,0.136630687,377,58,87,522,65.03620713,149.5195154,25.59548208,41.76344674,17.16992303,2.64152662,3.96228993,23.77373958,179.3050052,87.39809628
95136,37.269128,-121.850992,Santa Clara,CA,2016,44386,21942,49.4,22444,50.6,30020,15474,65.9,15516,87774,44338,40826,92.1,3512,4.982773109,25.54495798,N,9,2D,Enterprising Professionals,2,Upscale Avenues,2619,11038,1764,1587,10165,4558,9785,4,50,5,16,47,10,9,1,1,60,10,10,6,229,5.159284459,0.090118506,1.126481323,0.112648132,0.360474023,1.058892444,0.225296265,0.202766638,0.022529626,0.022529626,1.351777588,0.225296265,0.225296265,0.135177759,296,82,83,461,59.0050917,248.6820169,39.74226107,35.75451719,6.668769432,1.84742937,1.869958996,10.3861578,229.013653,102.6900374
95138,37.246623,-121.733833,Santa Clara,CA,2016,19503,9816,50.3,9687,49.7,12981,7465,72.5,5957,152284,19503,18615,95.4,888,2.483352468,7.244546498,N,2,1B,Professional Pride,1,Affluent Estates,951,3737,639,513,3219,1603,3132,0,16,2,2,18,2,2,1,0,8,1,6,0,58,2.973901451,0,0.820386607,0.102548326,0.102548326,0.922934933,0.102548326,0.102548326,0.051274163,0,0.410193304,0.051274163,0.307644978,0,1663,211,1683,3557,48.76172896,191.6115469,32.76419012,26.30364559,85.26893298,10.81884838,86.29441624,182.3821976,165.0515305,82.19248321
95139,37.224914,-121.764075,Santa Clara,CA,2016,7085,3609,50.9,3476,49.1,4443,2297,65.8,2249,120177,7085,6587,93,498,2.822222222,8.074074074,N,7,2B,Pleasantville,2,Upscale Avenues,385,1566,261,217,1780,741,1716,0,7,0,2,7,1,3,1,0,5,0,1,0,27,3.810868031,0,0.988002823,0,0.282286521,0.988002823,0.14114326,0.423429781,0.14114326,0,0.705716302,0,0.14114326,0,27,1,31,58,54.34015526,221.0303458,36.83839097,30.62808751,3.810868031,0.14114326,4.375441073,8.186309104,251.2350035,104.587156
95140,37.393503,-121.620009,Santa Clara,CA,2016,273,164,60.1,109,39.9,173,110,85.3,90,0,273,254,93,19,2.954887218,10.18796992,N,8,2C,Pacific Heights,2,Upscale Avenues,26,94,18,20,138,65,136,0,0,0,0,1,0,0,0,0,1,0,0,0,2,7.326007326,0,0,0,0,3.663003663,0,0,0,0,3.663003663,0,0,0,0,0,0,0,95.23809524,344.3223443,65.93406593,73.26007326,0,0,0,0,505.4945055,238.0952381
95148,37.335987,-121.777603,Santa Clara,CA,2016,48201,23710,49.2,24491,50.8,33044,15997,64.6,11966,113028,48171,44415,92.2,3756,2.789372599,8.007042254,N,8,2C,Pacific Heights,2,Upscale Avenues,2496,9830,1457,1718,7210,3739,7006,3,55,8,8,38,20,14,3,1,48,2,14,2,216,4.481234829,0.062239373,1.141055165,0.16597166,0.16597166,0.788365387,0.414929151,0.290450406,0.062239373,0.020746458,0.995829962,0.041492915,0.290450406,0.041492915,3674,1818,3364,8856,51.78315803,203.9376776,30.22758864,35.64241406,76.22248501,37.71705981,69.79108317,183.730628,149.5819589,77.57100475
95202,37.959736,-121.288287,San Joaquin,CA,2016,6559,3286,50.1,3273,49.9,3990,814,42.1,3004,14758,6481,5843,90.2,638,9.55652936,84.09991236,Y,45,9F,Social Security Set,9,Senior Styles,410,8153,611,772,3741,1481,3662,6,15,10,4,23,3,14,5,1,18,3,3,2,107,16.31346242,0.914773594,2.286933984,1.524622656,0.609849062,3.506632109,0.457386797,2.134471718,0.762311328,0.152462266,2.744320781,0.457386797,0.457386797,0.304924531,2840,915,3372,7127,62.50952889,1243.024851,93.15444428,117.700869,432.9928343,139.502973,514.1027596,1086.598567,570.3613356,225.7966153
95203,37.952452,-121.329655,San Joaquin,CA,2016,15489,8063,52.1,7426,47.9,10265,3494,54,5035,35719,15436,12492,80.9,2944,9.250316857,72.19771863,N,19,5D,Rustbelt Traditions,7,Ethnic Enclaves,843,10883,1002,1126,7757,2857,7631,5,22,12,1,31,1,24,5,1,33,2,10,2,149,9.619730131,0.322809736,1.420362838,0.774743366,0.064561947,2.001420363,0.064561947,1.549486733,0.322809736,0.064561947,2.130544257,0.129123894,0.645619472,0.129123894,2619,685,2599,5903,54.42572148,702.6276713,64.69107108,72.69675253,169.0877397,44.22493382,167.7965007,381.1091743,500.8070243,184.4534831
95204,37.973736,-121.319246,San Joaquin,CA,2016,28124,13567,48.2,14557,51.8,17768,6675,55.2,11100,44306,27695,24545,88.6,3150,8.222917259,56.33636622,N,19,5D,Rustbelt Traditions,8,Middle Ground,1798,12593,1448,1976,25218,5653,25931,27,57,17,9,80,9,13,9,12,70,9,29,5,346,12.30265965,0.960034135,2.026738728,0.604465937,0.320011378,2.844545584,0.320011378,0.462238657,0.320011378,0.426681838,2.488977386,0.320011378,1.031147774,0.177784099,34465,5378,28783,68626,63.931162,447.7670317,51.48627507,70.26027592,1225.465794,191.2245769,1023.431944,2440.122315,896.6718817,201.0027023
95205,37.964578,-121.259841,San Joaquin,CA,2016,37362,19265,51.6,18097,48.4,23752,7820,54.4,10371,33269,37185,30157,81.1,7028,9.675324675,81.26743627,Y,30,7D,Barrios Urbanos,7,Ethnic Enclaves,1828,21928,2194,2445,14902,6023,14638,12,60,16,16,46,2,18,12,5,59,8,16,2,272,7.28012419,0.32118195,1.605909748,0.428242599,0.428242599,1.231197473,0.053530325,0.481772924,0.32118195,0.133825812,1.579144585,0.2141213,0.428242599,0.053530325,820,668,86,1574,48.92671699,586.9064825,58.72276645,65.44082223,21.94743322,17.87912853,2.301803972,42.12836572,398.854451,161.2065735
95206,37.918854,-121.417427,San Joaquin,CA,2016,65151,33076,50.8,32075,49.2,40056,14005,55.8,16850,42328,65082,53868,82.8,11214,9.317230632,72.85106857,N,27,7A,Up and Coming Families,7,Ethnic Enclaves,3134,30414,3265,3380,19593,7995,19134,14,83,7,24,81,4,28,19,9,83,7,26,5,390,5.986093844,0.21488542,1.273963562,0.10744271,0.368375006,1.243265644,0.061395834,0.42977084,0.291630213,0.138140627,1.273963562,0.10744271,0.399072923,0.076744793,155,73,133,361,48.10363617,466.823226,50.11434974,51.87947998,2.379088579,1.120473976,2.04141149,5.540974045,300.7321453,122.7149238
95207,38.002125,-121.324979,San Joaquin,CA,2016,49632,23263,46.9,26369,53.1,30739,11341,55.6,18141,39219,49074,42850,87.3,6224,8.700462963,63.10648148,N,37,8E,Front Porches,8,Middle Ground,2798,20992,2559,3238,29536,8330,29542,28,92,33,18,115,7,28,8,12,95,11,31,5,483,9.731624758,0.56415216,1.853642811,0.664893617,0.362669246,2.317053514,0.14103804,0.56415216,0.161186331,0.241779497,1.914087685,0.221631206,0.624597034,0.100741457,23083,2569,27548,53200,56.37491941,422.9529336,51.55947776,65.24016763,465.083011,51.76096067,555.0451322,1071.889104,595.0999355,167.8352676
95209,38.046863,-121.352802,San Joaquin,CA,2016,43362,20999,48.4,22363,51.6,26926,11845,63.3,12987,72461,42906,39344,91.7,3562,7.51521835,40.75121306,N,14,4B,Home Improvement,4,Family Landscapes,2539,12722,1884,2221,18824,6610,17905,38,69,24,6,74,11,15,8,3,63,6,30,3,350,8.071583414,0.876343342,1.591255016,0.553480006,0.138370001,1.70656335,0.253678336,0.345925003,0.184493335,0.069185001,1.452885015,0.138370001,0.691850007,0.069185001,19286,2637,21061,42984,58.55357225,293.3905263,43.44818043,51.21996218,444.7673078,60.81361561,485.7017665,991.2826899,434.1128177,152.4376182
95210,38.030177,-121.297912,San Joaquin,CA,2016,40718,19481,47.8,21237,52.2,25370,8285,53.3,11667,37689,40447,35270,87.2,5177,9.291827129,71.58622165,N,29,7C,American Dreamers,7,Ethnic Enclaves,1930,15096,1965,2384,17598,6346,17025,11,56,12,11,69,5,10,3,8,75,8,23,10,301,7.39230807,0.270150793,1.375313129,0.294709956,0.270150793,1.694582249,0.122795815,0.24559163,0.073677489,0.196473304,1.841937227,0.196473304,0.56486075,0.24559163,45522,12061,45813,103396,47.39918464,370.745125,48.25875534,58.54904465,1117.982219,296.2080652,1125.128936,2539.31922,432.1921509,155.8524485
95212,38.049939,-121.23297,San Joaquin,CA,2016,26094,12603,48.3,13491,51.7,16150,6846,59.3,7049,77928,26016,24296,93.4,1720,6.801574803,34.53937008,N,27,7A,Up and Coming Families,7,Ethnic Enclaves,1275,7074,1113,1140,8285,3301,8010,6,39,15,5,32,2,11,2,2,30,5,13,3,165,6.323292711,0.229937917,1.494596459,0.574844792,0.191614931,1.226335556,0.076645972,0.421552847,0.076645972,0.076645972,1.149689584,0.191614931,0.49819882,0.114968958,1772,145,1173,3090,48.86180731,271.0968039,42.65348356,43.68820418,67.90833142,5.556832988,44.95286273,118.4180271,317.5059401,126.5041772
95215,37.949421,-121.157283,San Joaquin,CA,2016,23635,12402,52.5,11233,47.5,15152,4776,50.5,6692,42991,23036,19133,83.1,3903,7.552454283,53.27478345,N,30,7D,Barrios Urbanos,7,Ethnic Enclaves,1630,9554,1561,1854,8272,3076,8056,14,37,18,7,53,2,17,7,4,46,4,20,3,232,9.81595092,0.592341866,1.565474931,0.761582399,0.296170933,2.242437064,0.084620267,0.719272266,0.296170933,0.169240533,1.946266131,0.169240533,0.846202666,0.1269304,673,68,1658,2399,68.96551724,404.2310133,66.04611805,78.4429871,28.4747197,2.877089063,70.15020097,101.5020097,349.9894225,130.14597
95219,38.051726,-121.483036,San Joaquin,CA,2016,29506,14380,48.7,15126,51.3,18228,8891,64.1,10930,76582,29491,27613,93.6,1878,6.19812362,32.45971302,N,27,7A,Up and Coming Families,1,Affluent Estates,1602,6340,1191,1029,8976,3476,8611,11,44,11,6,33,1,8,2,1,36,5,13,6,177,5.998779909,0.372805531,1.491222124,0.372805531,0.203348471,1.118416593,0.033891412,0.271131295,0.067782824,0.033891412,1.220090829,0.16945706,0.440588355,0.203348471,13073,2078,10973,26124,54.29404189,214.8715515,40.36467159,34.87426286,443.062428,70.42635396,371.890463,885.3792449,304.2093134,117.8065478
95220,38.200231,-121.235034,San Joaquin,CA,2016,7371,3706,50.3,3665,49.7,4629,1865,55.5,2551,61486,7338,6390,87.1,948,4.993328886,18.45830554,N,21,6A,Green Acres,6,Cozy Country Living,432,2044,356,364,3010,1066,2901,3,11,4,2,10,0,2,5,2,14,2,9,0,64,8.682675349,0.407000407,1.492334826,0.542667209,0.271333605,1.356668023,0,0.271333605,0.678334012,0.271333605,1.899335233,0.271333605,1.221001221,0,1,0,9,10,58.60805861,277.302944,48.29738163,49.38271605,0.135666802,0,1.221001221,1.356668023,408.357075,144.6208113
95222,38.072109,-120.631346,Calaveras,CA,2016,4976,2283,45.9,2693,54.1,2883,1105,63,2258,48724,4976,4470,89.8,506,6.526162791,28.95251938,N,43,9D,Senior Escapes,9,Senior Styles,563,1611,199,264,2539,884,2388,0,14,3,0,15,0,5,1,2,16,0,1,1,58,11.65594855,0,2.813504823,0.602893891,0,3.014469453,0,1.004823151,0.20096463,0.40192926,3.215434084,0,0.20096463,0.20096463,1477,219,3293,4989,113.1430868,323.7540193,39.99196141,53.05466238,296.8247588,44.01125402,661.7765273,1002.61254,510.2491961,177.6527331
95223,38.433968,-119.968436,Calaveras,CA,2016,2884,1540,53.4,1344,46.6,1618,540,52.5,1368,53333,2884,2729,94.6,155,6.998362445,35.59688865,N,25,6E,Rural Resort Dwellers,6,Cozy Country Living,539,1010,150,166,1916,711,1818,2,8,4,0,6,0,0,0,0,9,0,2,2,33,11.44244105,0.693481276,2.773925104,1.386962552,0,2.080443828,0,0,0,0,3.120665742,0,0.693481276,0.693481276,1033,74,822,1929,186.8932039,350.2080444,52.0110957,57.55894591,358.1830791,25.65880721,285.0208044,668.8626907,664.3550624,246.5325936
95228,37.90723,-120.688307,Calaveras,CA,2016,4498,2321,51.6,2177,48.4,2557,1160,61.9,1690,71786,4492,4060,90.4,432,6,29,N,23,6C,The Great Outdoors,6,Cozy Country Living,568,1604,234,225,2955,876,2735,1,10,3,0,10,0,3,2,1,12,1,0,0,43,9.559804357,0.222321032,2.223210316,0.666963095,0,2.223210316,0,0.666963095,0.444642063,0.222321032,2.667852379,0.222321032,0,0,17,3,14,34,126.2783459,356.6029346,52.02312139,50.0222321,3.779457537,0.666963095,3.112494442,7.558915073,656.9586483,194.7532237
95230,38.000494,-120.898152,San Joaquin,CA,2016,869,295,33.9,574,66.1,605,219,57.5,233,47865,869,694,79.9,175,4.289897511,13.85065886,N,21,6A,Green Acres,6,Cozy Country Living,60,252,27,20,236,78,233,1,0,2,0,1,0,0,0,0,1,0,0,0,5,5.753739931,1.150747986,0,2.301495972,0,1.150747986,0,0,0,0,1.150747986,0,0,0,0,0,0,0,69.04487917,289.9884925,31.07019563,23.01495972,0,0,0,0,271.5765247,89.75834292
95231,37.873793,-121.290146,San Joaquin,CA,2016,4806,3246,67.5,1560,32.5,3780,632,30.3,766,35833,3274,2650,80.9,624,8.910900474,71.85876777,Y,28,7B,Urban Villages,7,Ethnic Enclaves,282,2230,241,260,1356,535,1310,1,6,5,2,8,0,3,0,0,5,0,2,0,32,6.658343737,0.208073242,1.248439451,1.040366209,0.416146484,1.664585934,0,0.624219725,0,0,1.040366209,0,0.416146484,0,11283,1083,5027,17393,58.67665418,464.0033292,50.14565127,54.09904286,2347.690387,225.3433208,1045.984186,3619.017894,282.1473159,111.3191844
95236,38.02973,-121.02389,San Joaquin,CA,2016,4196,2052,48.9,2144,51.1,2525,1070,55.4,1480,67769,4196,3670,87.5,526,4.847376789,18.2045575,N,21,6A,Green Acres,6,Cozy Country Living,274,1015,210,184,1344,509,1313,3,6,1,0,7,0,2,1,0,6,0,2,0,28,6.673021926,0.714966635,1.42993327,0.238322212,0,1.668255481,0,0.476644423,0.238322212,0,1.42993327,0,0.476644423,0,0,0,6369,6369,65.30028599,241.8970448,50.04766444,43.85128694,0,0,1517.874166,1517.874166,320.3050524,121.3060057
95237,38.161879,-121.149837,San Joaquin,CA,2016,3124,1773,56.8,1351,43.2,2053,873,62,1141,52450,3124,2690,86.1,434,7.859311741,45.60121457,N,47,10B,Rooted Rural,10,Rustic Outposts,250,1082,204,208,1812,628,1725,3,14,2,0,12,2,3,0,1,5,0,1,2,45,14.40460948,0.960307298,4.481434059,0.640204866,0,3.841229193,0.640204866,0.960307298,0,0.320102433,1.600512164,0,0.320102433,0.640204866,5,30,290,325,80.02560819,346.3508323,65.30089629,66.58130602,1.600512164,9.603072983,92.82970551,104.0332907,580.0256082,201.0243278
95240,38.114388,-121.144658,San Joaquin,CA,2016,48065,23761,49.4,24304,50.6,29552,11620,54.5,15870,43364,47582,40404,84.9,7178,7.804990758,50.06030499,N,31,7E,Valley Growers,13,Next Wave,2316,18763,2514,2633,21326,7418,20142,37,66,30,11,80,6,22,9,14,82,15,28,8,408,8.488505149,0.769790908,1.373140539,0.62415479,0.228856756,1.664412774,0.124830958,0.457713513,0.187246437,0.291272236,1.706023094,0.312077395,0.582544471,0.166441277,12885,3334,15310,31529,48.18474982,390.3672111,52.30417143,54.77998544,268.0744825,69.36440237,318.5269947,655.9658795,443.6908353,154.3326745
95242,38.137068,-121.384546,San Joaquin,CA,2016,25752,12513,48.6,13239,51.4,15684,7316,62,9925,64899,25691,23541,91.6,2150,6.11189118,28.74023695,N,20,5E,Midlife Constants,5,GenXurban,1526,6739,1184,1435,11707,3953,10997,30,57,9,4,69,5,14,2,2,45,4,20,3,264,10.25163094,1.164958062,2.213420317,0.349487418,0.155327742,2.679403541,0.194159677,0.543647095,0.077663871,0.077663871,1.747437092,0.155327742,0.776638708,0.116495806,14055,1389,14178,29622,59.2575334,261.6884126,45.97701149,55.72382728,545.7828518,53.93755825,550.5591799,1150.27959,454.6054675,153.5026406
95245,38.299257,-120.626707,Calaveras,CA,2016,1958,884,45.1,1074,54.9,1136,364,56.7,761,58125,1958,1629,83.2,329,6.368715084,27.16201117,N,23,6C,The Great Outdoors,6,Cozy Country Living,149,931,80,98,1217,401,1138,0,8,1,2,4,0,4,0,0,5,0,1,0,25,12.76813075,0,4.085801839,0.51072523,1.02145046,2.042900919,0,2.042900919,0,0,2.553626149,0,0.51072523,0,84,5,39,128,76.09805924,475.485189,40.85801839,50.05107252,42.90091931,2.553626149,19.91828396,65.37282942,621.5526047,204.8008172
95246,38.227003,-120.514561,Calaveras,CA,2016,1071,491,45.8,580,54.2,578,82,30.5,584,37018,1071,930,86.8,141,8.196697775,46.33668342,N,23,6C,The Great Outdoors,6,Cozy Country Living,211,749,96,98,1217,368,1186,2,2,2,0,3,0,0,1,1,7,0,1,1,20,18.67413632,1.867413632,1.867413632,1.867413632,0,2.801120448,0,0,0.933706816,0.933706816,6.535947712,0,0.933706816,0.933706816,0,0,0,0,197.0121382,699.3464052,89.63585434,91.50326797,0,0,0,0,1136.321195,343.6041083
95247,38.138539,-120.452903,Calaveras,CA,2016,4709,2110,44.8,2599,55.2,2476,837,54.6,2048,45648,4599,4286,93.2,313,7.780778894,38.27072864,N,43,9D,Senior Escapes,9,Senior Styles,578,1085,193,187,2137,719,2009,1,15,2,2,12,1,3,0,0,15,0,3,0,54,11.46740285,0.212359312,3.185389679,0.424718624,0.424718624,2.548311743,0.212359312,0.637077936,0,0,3.185389679,0,0.637077936,0,1084,100,1402,2586,122.7436823,230.4098535,40.98534721,39.71119134,230.1974942,21.2359312,297.7277554,549.1611807,453.8118496,152.6863453
95249,38.189115,-120.638708,Calaveras,CA,2016,4377,2426,55.4,1951,44.6,2613,977,62.5,1586,40532,4108,3738,91,370,8.15510874,47.68567911,N,38,8F,Old and Newcomers,8,Middle Ground,466,3032,237,303,3273,968,3147,2,15,8,0,17,1,3,1,2,14,3,5,1,72,16.44962303,0.456933973,3.427004798,1.827735892,0,3.883938771,0.228466987,0.68540096,0.228466987,0.456933973,3.198537811,0.68540096,1.142334933,0.228466987,9396,761,9069,19226,106.4656157,692.7119031,54.14667581,69.22549692,2146.675805,173.8633767,2071.967101,4392.506283,747.7724469,221.156043
95251,38.078402,-120.443443,Calaveras,CA,2016,538,271,50.4,267,49.6,231,70,37.2,232,50278,538,538,100,0,6,25,N,23,6C,The Great Outdoors,6,Cozy Country Living,83,256,19,46,328,113,323,1,1,0,0,1,0,0,0,0,1,0,0,0,4,7.434944238,1.858736059,1.858736059,0,0,1.858736059,0,0,0,0,1.858736059,0,0,0,2,0,104,106,154.2750929,475.8364312,35.31598513,85.50185874,3.717472119,0,193.3085502,197.0260223,609.6654275,210.0371747
95252,38.149816,-120.84667,Calaveras,CA,2016,15068,7622,50.6,7446,49.4,9588,4074,64.6,5124,64918,15068,13926,92.4,1142,6.204859028,28.5539892,N,21,6A,Green Acres,6,Cozy Country Living,1199,5829,681,570,8231,2641,7916,2,31,12,0,22,3,9,1,2,23,4,3,1,113,7.499336342,0.132731617,2.057340058,0.7963897,0,1.460047783,0.199097425,0.597292275,0.066365808,0.132731617,1.526413592,0.265463233,0.199097425,0.066365808,2065,680,2386,5131,79.57260419,386.8462968,45.19511548,37.82851075,137.0453942,45.12874967,158.3488187,340.5229626,546.2569684,175.2720998
